Feature,Correlation,Total Hits
arabia,-0.004375538310660384,9.0
arabic,-0.003572579275316084,6.0
arabs,7.520447910905068E-4,10.0
arachtoids,-0.004125284458130904,8.0
aragorn,-0.007408435966698024,53.0
aramis,-0.006522886957469949,20.0
arbogast,0.0019821736450749607,11.0
arc,-1.555564420464685E-4,12.0
arch,-0.004951813595357483,30.0
archer,-5.142733597557981E-4,21.0
archers,-0.003572579275316084,6.0
arches,0.006853537201305671,5.0
archie,0.019008378053174256,146.0
archies,0.003391583760456743,10.0
architects,-7.325860373347501E-4,5.0
architecture,0.004324829455084881,5.0
archives,0.0018721276064350013,8.0
archy,-0.006923743043044456,24.0
are,-0.0011529394406865083,9035.0
area,-0.0057760185666249205,164.0
areas,-0.005052482823517552,12.0
arena,-1.2700974844286034E-4,8.0
arent,0.0037022336119868645,500.0
argh,-0.005688406319358926,16.0
argue,-0.004669078452233054,43.0
argued,-1.2700974844286034E-4,8.0
arguing,-0.002892243617791614,25.0
argument,-0.0029493402864534607,39.0
arguments,0.0017961217088719001,5.0
argus,4.1548392002559566E-4,7.0
aria,-0.0024917938417421044,18.0
arias,0.0038712649612988375,8.0
arise,-7.722147993730455E-4,7.0
aristotle,-0.0030939302090597083,5.0
arizona,0.0019821736450749607,11.0
ark,-0.007098379382814834,26.0
arkady,-7.325860373347501E-4,5.0
arlen,-0.007417538733368072,31.0
arly,-0.004375538310660384,9.0
arm,-5.165341740710016E-4,290.0
armchair,-0.0017216772693486693,7.0
armed,-0.007795032469913007,67.0
armies,0.0025590587846445315,28.0
armor,0.002591265928566664,23.0
armored,-0.005029516920360459,25.0
armory,-0.002824142711858671,10.0
arms,0.005771819807606618,266.0
armstrong,-0.0014275977847681262,11.0
army,-0.010119597907452501,254.0
armys,-0.003572579275316084,6.0
arnie,0.005474929434556352,16.0
arnold,0.0025825748573010177,13.0
aron,-0.002824142711858671,10.0
around,-0.003461833965513179,1978.0
aroused,0.0012788933118264667,9.0
arquillians,-0.0032612937835676276,5.0
arrakis,-0.003480104394329305,12.0
arrange,-0.0027598801155238545,48.0
arranged,-0.004220003705123767,46.0
arrangement,-0.0026026058534038147,19.0
arrangements,-0.005060449040032225,19.0
array,-0.0024907277698375287,9.0
arrest,-0.004202537483697315,132.0
arrested,-0.0026418615840418263,65.0
arresting,0.0031637038526642013,9.0
arrests,-0.002824142711858671,10.0
arright,-0.004375538310660384,9.0
arrival,-0.0024348714975328326,14.0
arrivals,-0.0021261471032678323,8.0
arrive,-0.0039458725314586215,40.0
arrived,-0.004271627498903298,57.0
arrives,-5.120156188901272E-4,45.0
arriving,-0.0041889046087031515,15.0
arrogant,-0.0010996761472485735,23.0
arrow,1.2229574855689311E-4,18.0
arrows,-0.002252936755909242,8.0
arson,0.003352593284258052,6.0
art,-0.0013017596334403583,123.0
artery,-7.325860373347501E-4,5.0
arthur,-0.0034923783370062523,79.0
arthurs,-6.059172289635534E-4,9.0
article,8.584435083802943E-4,32.0
articles,-0.0021222542241039967,13.0
artifact,-0.001094814263802441,5.0
artificial,-0.003572579275316084,6.0
artist,2.857583973591146E-4,48.0
artists,-0.002824142711858671,10.0
artoo,-0.007049445918832531,34.0
arts,3.607287447778423E-4,20.0
arwen,-4.844350543199283E-4,11.0
as,-0.014099629410833998,4974.0
asael,-0.005577649786776842,39.0
ash,-0.002824142711858671,10.0
ashamed,0.005273087288562418,44.0
ashes,-8.569199620626617E-4,18.0
ashley,7.977948444542837E-4,16.0
ashoka,0.0036181694358016405,28.0
ashokas,0.0014151806017157456,6.0
ashore,-0.003572579275316084,6.0
ashtray,-1.2700974844286034E-4,8.0
asia,-0.0036905305845837373,13.0
asian,-0.004359198676606648,27.0
aside,-0.003438377805774103,108.0
ask,0.0010745786156377824,921.0
asked,0.006688020481330621,363.0
askin,-9.260869647655345E-4,29.0
asking,5.946606948095813E-4,229.0
asks,-2.5987207834722136E-5,34.0
aslan,-0.009564779882940463,81.0
aslans,-0.0012641884221326336,6.0
asleep,0.006933018849364071,124.0
aspen,0.005324189783686077,12.0
asphalt,-0.0012641884221326336,6.0
aspirations,-0.003572579275316084,6.0
aspirin,-1.2700974844286034E-4,8.0
aspirins,0.0029034176267339518,5.0
ass,-0.008624842775244845,606.0
ass-hole,-0.0032612937835676276,5.0
assassin,-0.004606132792405086,17.0
assassinated,-7.325860373347501E-4,5.0
assassination,-0.005648899380673889,15.0
assassins,-0.003270880061870562,17.0
assault,-0.004058665057024767,31.0
assemble,-0.003858838458765724,7.0
assembled,-0.0017216772693486693,7.0
assembly,-0.003270880061870562,17.0
asses,-0.005074299328952326,31.0
assess,-0.003858838458765724,7.0
asset,6.86516326109448E-4,9.0
assets,0.0031090611457789564,12.0
asshole,0.0018958554230800713,236.0
assholes,-0.001049191506024557,49.0
assigned,0.002885554345018178,25.0
assignment,-0.0014452946854183312,32.0
assignments,7.520447910905068E-4,10.0
assist,-0.005450047155349299,21.0
assistance,-0.0025285161116738036,24.0
assistant,1.1270561523751871E-4,73.0
assistants,-0.0024907277698375287,9.0
associate,-0.004430149767483338,22.0
associated,-0.004837369214595186,11.0
associates,-0.002824142711858671,10.0
association,-0.0028349167796128953,15.0
assume,0.0017345648732282376,63.0
assumed,-0.003043030785100805,31.0
assuming,-0.004420537861117527,16.0
assurance,-0.003006899676023836,16.0
assurances,-7.325860373347501E-4,5.0
assure,-0.005208613069775587,48.0
assured,-0.0018994453820462141,17.0
ast,-0.0032612937835676276,5.0
asteroid,4.1548392002559566E-4,7.0
astonished,-0.004612236463339998,10.0
astounding,-0.0032612937835676276,5.0
astronaut,-0.004125284458130904,8.0
asylum,-0.0024348714975328326,14.0
at,0.0016602106401655528,7911.0
ata,-7.325860373347501E-4,5.0
ate,0.001240589200071203,73.0
athlete,-0.003858838458765724,7.0
athletes,-7.325860373347501E-4,5.0
athletic,-0.0015183694037618017,6.0
athos,-0.007292920909649792,25.0
atlanta,0.0016510744791376991,15.0
atlantic,-0.00396088026907216,25.0
atm,0.0031637038526642013,9.0
atmosphere,-0.0038501172870292646,35.0
atomic,-0.002578064633764335,9.0
atone,-0.0015183694037618017,6.0
atop,-8.639795709425627E-4,13.0
atreides,-0.0018710756960453312,15.0
atta,-0.0032612937835676276,5.0
attaboy,0.003160848813345641,6.0
attach,4.1548392002559566E-4,7.0
attached,-0.0032529644263890128,32.0
attaches,-0.0012641884221326336,6.0
attack,-0.009496957590817008,178.0
attacked,-7.035076308224955E-4,49.0
attackers,-7.325860373347501E-4,5.0
attacking,0.0012788933118264667,10.0
attacks,0.0036524576855185504,26.0
attempt,-0.004082158826386596,51.0
attempted,1.2229574855689311E-4,18.0
attempting,-0.0023063195136328,13.0
attempts,-0.004216103706443772,21.0
attend,-0.006098153571652434,25.0
attendance,-6.059172289635534E-4,9.0
attendant,6.876647384339379E-4,20.0
attended,-0.0036905305845837373,13.0
attending,-6.059172289635534E-4,9.0
attention,-0.003533359124841934,202.0
attic,0.003115167554972381,20.0
attica,-0.0030939302090597083,5.0
attitude,0.002234581783602591,45.0
attorney,-0.007100083187282131,72.0
attorneys,-0.0013375607422677755,18.0
attracted,0.005509044846024171,17.0
attraction,0.003592408303668919,20.0
attractive,0.0013026595108100955,30.0
atwood,-9.236379584965823E-4,14.0
au,-9.457741538073045E-4,9.0
auction,-0.0017216772693486693,7.0
audible,-7.325860373347501E-4,5.0
audience,-0.0011672539558530556,84.0
audiences,0.0010442024310762714,6.0
audio,-0.0014275977847681262,11.0
audition,0.008964128677654956,7.0
audrey,0.004062844819486368,36.0
august,0.0019821736450749607,11.0
aunt,0.006639814413426575,45.0
auntie,0.015800792898949402,23.0
austin,0.013277156389932668,115.0
austinemdash,-0.0032612937835676276,5.0
australia,-0.0054107296932734104,15.0
austria,4.1548392002559566E-4,7.0
austrian,-0.0017216772693486693,7.0
authentic,-0.0021261471032678323,8.0
author,-6.059172289635534E-4,9.0
authorities,-0.0022787571550792435,23.0
authority,-0.003187999769388356,75.0
authorization,-0.004375538310660384,9.0
authorize,-0.0010360489603740833,10.0
authorized,-0.0036905305845837373,13.0
auto,0.0022196451218269644,19.0
autograph,-0.0014652393268905991,20.0
autographs,-0.0017216772693486693,7.0
automated,-0.0017216772693486693,7.0
automatic,-0.0035346746587331395,28.0
automatically,0.00688856761965112,16.0
automobile,0.004474276115039483,18.0
autopsy,0.0025825748573010177,13.0
auxiliary,0.0010442024310762714,6.0
avail,-0.0032612937835676276,5.0
available,0.0015042276729494727,40.0
ave,0.0025526451094417643,7.0
avenal,0.006291941069931926,18.0
avenge,-1.2700974844286034E-4,8.0
avenue,-0.0016896006390440305,40.0
average,-0.006089933600881683,31.0
aviation,-0.0024907277698375287,9.0
aviator,0.0017961217088719001,5.0
avoid,-0.0012741317432039575,52.0
avoided,-7.325860373347501E-4,5.0
avoiding,-0.005052482823517552,12.0
avoids,-0.0032612937835676276,5.0
avon,0.006271396968545752,8.0
aw,-0.004043783932906546,132.0
await,-0.002824142711858671,10.0
awaiting,-0.0014275977847681262,11.0
awaits,0.0025526451094417643,7.0
awake,0.001208864930807166,61.0
awaken,-7.325860373347501E-4,5.0
awakening,-7.325860373347501E-4,5.0
awakens,0.0022512106664113046,6.0
award,3.2550879015441386E-4,26.0
awards,-0.002252936755909242,8.0
aware,-0.0033429852078975674,91.0
awareness,0.00468980629885495,7.0
away,0.006952666379270772,1918.0
awe,0.0022148586574297774,17.0
aweary,-0.0016305384182588542,6.0
awesome,-0.007073143099569901,25.0
awestruck,0.00468980629885495,7.0
awful,0.010815625985864776,113.0
awfully,2.2304246904800555E-4,34.0
awhile,0.001441936442637294,62.0
awkward,0.005974872464868177,40.0
awkwardly,-0.0024348714975328326,14.0
awright,0.0014670039963124363,13.0
aww,-0.003420174029650154,12.0
awwww,-7.325860373347501E-4,5.0
axe,0.0010140823780269064,19.0
ay,-7.787852978045298E-4,21.0
ayala,-0.0024907277698375287,9.0
aye,-0.006865185626671353,23.0
azul,0.00468980629885495,7.0
b,-0.0019023849146551973,74.0
b-36,0.009868677025885536,8.0
b-rad,-0.004125284458130904,8.0
b.,-7.834741749562353E-4,26.0
b.g.,-5.142733597557981E-4,21.0
ba,6.355882982122921E-4,8.0
baas,-0.0048128744121872956,12.0
babe,-0.0060772626067597734,48.0
babes,-7.325860373347501E-4,5.0
babies,0.006401553501873251,59.0
babu,0.012211487934575651,11.0
baby,0.0100367297276526,735.0
babys,0.004421500435914823,21.0
babysitter,0.004902533572007113,5.0
bachelor,0.0035862933372650223,17.0
back,-0.005922524423277554,4748.0
back-up,-0.004855317019867614,18.0
backbone,-7.325860373347501E-4,5.0
backed,-0.002189718981326765,18.0
background,1.8183892718666127E-4,38.0
backhands,-0.0017216772693486693,7.0
backing,-0.001576361717141262,24.0
backpack,0.0036870593599886187,11.0
backs,4.982863974934946E-4,86.0
backseat,-1.1360041637808323E-4,7.0
backside,-0.003858838458765724,7.0
backup,-0.004430149767483338,22.0
backward,-0.0023063195136328,13.0
backwards,-0.0011000376255091622,44.0
backyard,0.0019821736450749607,11.0
bacon,-0.002077338382810488,17.0
bacteria,0.0017961217088719001,5.0
bad,-0.0077340984645058375,1050.0
badass,-0.003858838458765724,7.0
badge,-0.004324298059670151,52.0
badges,-0.0015183694038001024,6.0
badlands,-0.004125284458130904,8.0
badly,5.4760866104097794E-5,54.0
baffert,-0.0048956568686743685,12.0
baffled,-7.325860373347501E-4,5.0
bag,-0.0029410987459405806,240.0
bagel,-0.0012641884221326336,6.0
baggage,-0.006013749421539141,17.0
baggins,-0.0026026058534038147,19.0
baggy,-7.325860373347501E-4,5.0
bags,-0.0032579337155851573,72.0
bail,-0.006290195086387325,44.0
bailed,-7.325860373347501E-4,5.0
bailey,0.0062041302476075755,13.0
bailiff,-7.325860373347501E-4,5.0
baird,-0.003858838458765724,7.0
bait,0.0022609176471632083,29.0
bake,0.004324829455084881,5.0
baked,0.0031090611457789564,12.0
baker,-0.0012641884221326336,6.0
bakery,-9.457741538073045E-4,9.0
balance,-0.006193064143046937,49.0
balboa,-0.005503011439191123,17.0
balcony,-0.003682775113361987,24.0
bald,-0.0014652393268905991,20.0
baldwin,0.0024375668763547734,23.0
balinese,-0.003572579275316084,6.0
ball,-0.004081708977720664,211.0
balled,0.004324829455084881,5.0
ballet,0.006072516662336289,28.0
balloon,-0.003435678775475794,12.0
balloons,-0.0012641884221326336,6.0
ballpark,-1.1360041637808323E-4,7.0
ballplayer,-0.0032612937835676276,5.0
ballroom,-7.325860373347501E-4,5.0
balls,-0.004960040453526843,136.0
balrog,-0.0031836304988952513,6.0
baltimore,0.004237573177483099,26.0
balzac,0.007459940360774945,6.0
bam,0.0041073430871493176,25.0
ban,3.6642063133577723E-4,6.0
banal,-7.325860373347501E-4,5.0
banana,0.0025401385425544362,10.0
bananas,2.772879301883688E-4,11.0
band,0.004586318747262731,48.0
bandage,4.1548392002559566E-4,7.0
bandages,0.006116326045511155,10.0
bandana,-0.0012641884221326336,6.0
bandit,-0.004125284458130904,8.0
bandits,0.0011567967338692146,8.0
bandy,-0.003572579275316084,6.0
bang,-0.00101396581211366,34.0
banged,-0.0012641884221326336,6.0
bangin,-0.0034031594388789703,6.0
banging,-0.002824142711858671,10.0
bangs,0.004020337889345356,19.0
bank,-0.005467556759706404,179.0
banker,-0.0017216772693486693,7.0
banking,-0.004837369214595186,11.0
bankrupt,-0.0021261471032678323,8.0
bankruptcy,0.0017961217088719001,5.0
banks,-0.002294383923492654,27.0
banned,-0.0012641884221326336,6.0
banner,-0.0017878652358082432,12.0
banquet,-0.003858838458765724,7.0
banzai,0.004795728892088694,23.0
bar,-0.006016908874451097,150.0
barbara,-5.142733597557981E-4,21.0
barbarian,0.0010442024310762714,6.0
barbarus,-0.002338777600745032,5.0
barbecue,4.7587905724443956E-4,18.0
barber,-7.325860373347501E-4,5.0
barbie,0.004324829455084881,5.0
barbosa,-0.00604734957322765,18.0
bare,0.0029683197713164283,28.0
barefoot,-0.0032612937835676276,5.0
barely,0.001981140754687034,116.0
bares,-0.003572579275316084,6.0
barf,-7.325860373347501E-4,5.0
bargain,7.94048605414159E-5,23.0
bargaining,-0.003572579275316084,6.0
barge,0.0028784162010781476,11.0
bark,-0.0017878652358082432,12.0
barking,0.0014767523519009025,12.0
barks,-0.0024907277698375287,9.0
barley,-0.0012641884221326336,6.0
barn,-1.555564420464685E-4,12.0
barnes,-0.002824142711858671,10.0
barney,0.0045535322404030645,29.0
barnhardt,-0.003270880061870562,17.0
baron,-0.004599361514095055,17.0
barracks,-0.004813420508912599,18.0
barrel,-0.004924151361310833,41.0
barrels,-0.004430149767483338,22.0
barrenger,0.002647653064362419,16.0
barricade,-0.003572579275316084,6.0
barrier,-7.325860373347501E-4,5.0
barring,-0.003572579275316084,6.0
barris,3.735939525218096E-5,26.0
barry,-0.0023360039265121276,34.0
bars,-0.0019256079818428028,54.0
bart,-0.0035402241253013203,13.0
bartender,0.0017904979735510489,19.0
bartha,-0.0032612937835676276,5.0
bartok,-0.0021261471032678323,8.0
barton,0.0011581032435005422,58.0
base,-0.0014315156177401734,84.0
baseball,-0.003712476867957146,68.0
based,-0.005450218245808146,44.0
basement,-4.689792809892768E-4,35.0
bases,-0.002824142711858671,10.0
bash,4.1548392002559566E-4,7.0
basic,3.8718579925321805E-5,27.0
basically,-2.540381534696947E-4,32.0
basil,-0.002769154129796971,25.0
basin,0.003352593284258052,6.0
basis,-0.0021377930479683283,27.0
basket,-0.005919474550605672,36.0
basketball,-0.001435247141681584,37.0
bass,-9.236379584965823E-4,14.0
bastaldi,-9.236379584965823E-4,14.0
bastaldis,-5.480700109778917E-4,8.0
bastard,-0.0035143960543639803,179.0
bastards,-0.00517113252714485,68.0
bastille,-0.0015183694037618017,6.0
bat,-0.0035116660561063362,57.0
batch,0.0025401385425544362,10.0
bates,3.2550879015441386E-4,26.0
bath,0.007961116774619081,53.0
bathing,0.0025526451094417643,7.0
bathrobe,0.0031090611457789564,12.0
bathroom,0.008112632977123965,155.0
bathrooms,0.003352593284258052,6.0
bathtub,0.0018721276064350013,8.0
batman,-0.0012641884221326336,6.0
baton,-0.0012641884221326336,6.0
bats,-0.003682775113361987,24.0
battalion,-9.457741538073045E-4,9.0
battered,0.0014767523519009025,12.0
batteries,-8.569199620626617E-4,18.0
battery,-0.0028270188615641635,30.0
batterys,0.0010442024310762714,6.0
batting,0.003352593284258052,6.0
battle,-0.0019753816214522517,101.0
battlefield,-0.0021222542241039967,13.0
battles,-0.003132483499680388,11.0
battling,-0.003572579275316084,6.0
baxter,0.0012788933118264667,9.0
bay,-0.007708025956626061,42.0
baynard,-0.005457338575601555,14.0
bayou,0.0031090611457789564,12.0
bb,0.01509231783058045,71.0
bbs,0.007287403938692117,13.0
be,-0.006166630274662289,10231.0
beach,0.0026287440427835286,69.0
beacon,-4.994453883406336E-4,16.0
bead,-0.0032612937835676276,5.0
beads,0.0013671998379834983,11.0
beak,-0.0030939302090597083,5.0
beam,-0.0030835003806639408,40.0
beamed,-7.325860373347501E-4,5.0
beaming,-0.0024907277698375287,9.0
beams,-0.001374257109981187,24.0
bean,-0.003858838458765724,7.0
beans,-0.0020189961079915353,22.0
bear,4.482550211687631E-4,118.0
beard,-0.0013203360639288714,23.0
bearer,-7.325860373347501E-4,5.0
bearing,0.003111069251098331,15.0
bearings,4.1548392002559566E-4,7.0
bears,-2.5311968669496278E-5,33.0
beast,-4.852252284862534E-4,39.0
beasts,0.0012788933118264667,9.0
beat,-0.0050843606617658145,701.0
beaten,-0.0032945721153579974,37.0
beating,-0.0018569352209311498,51.0
beatles,0.003352593284258052,6.0
beatrice,0.004237573177483099,26.0
beats,-0.005077828434313346,42.0
beaufort,-0.003858838458765724,7.0
beaunique,7.520447910905068E-4,10.0
beauties,-0.003858838458765724,7.0
beautiful,0.004123662756800736,504.0
beautifully,0.0017961217088719001,5.0
beauty,-9.88736968612386E-4,89.0
beaver,-0.0034031594388789703,6.0
beavis,-0.007166790222946441,25.0
became,0.0013014392537551978,83.0
because,0.001578631502794249,1646.0
beck,0.0031414770957687286,18.0
beckons,-0.002824142711858671,10.0
becky,-0.002252936755909242,8.0
become,-8.910862232867328E-4,256.0
becomes,0.0011317191493690883,71.0
becoming,2.8031335765324813E-4,47.0
bed,0.007276691102439642,452.0
bedroom,0.003585195186078521,90.0
bedrooms,0.0028616634787623227,8.0
beds,0.00457106402305372,15.0
bedside,7.520447910905068E-4,10.0
bedtime,4.7587905724443956E-4,18.0
bee,0.009208652758827613,46.0
beef,-0.006747569531882344,53.0
been,-0.006337298242365216,3279.0
beep,0.0016744736383255496,7.0
beeper,-0.002252936755909242,8.0
beeping,-0.0012641884221326336,6.0
beer,-0.0024870883543169787,152.0
beers,4.7587905724443956E-4,18.0
beery,-0.0048956568686743685,12.0
bees,-0.002345562380280811,18.0
beetle,0.0031637038526642013,9.0
before,-8.452424876717676E-4,1708.0
beg,0.006138630440499726,103.0
began,0.00303921851889491,60.0
beggars,-0.0015183694037618017,6.0
begged,-1.1360041637808323E-4,7.0
begging,-0.002096944073798772,35.0
begin,-0.006903056650055752,192.0
beginning,9.462397325872408E-4,144.0
begins,0.0014823738072945304,231.0
begun,-0.0040566709840553355,46.0
behalf,0.0016510744791376991,15.0
behave,-0.001179603667855565,35.0
behaving,-7.325860373347501E-4,5.0
behavior,-0.0016064131484403582,58.0
behind,-0.0036614395939722575,743.0
behold,-0.004420537861117527,16.0
bein,-0.0024415121872442243,27.0
being,0.005017691023196224,845.0
beings,-0.002849536870221988,20.0
belches,-0.0012641884221326336,6.0
belgian,0.0010442024310762714,6.0
belgium,-0.003572579275316084,6.0
belief,0.0013562248126909662,18.0
beliefs,0.0038712649612988375,8.0
believe,0.005345768294137745,1208.0
believed,0.009344503923108378,67.0
believer,4.1548392002559566E-4,7.0
believes,-0.001536015607796269,35.0
believing,-0.0012619765469294097,27.0
